TE_00000253#Unknown	NO	TE_00000253#LTR/Gypsy	TE_00000253#Unknown	2	TE_00000253#Unknown
TE_00009007#Unknown	NO	TE_00009007#LTR/Gypsy	TE_00009007#Unknown	2	TE_00009007#Unknown
TE_00003017#Unknown	NO	TE_00003017#LTR/Gypsy	TE_00003017#RC/Helitron	0	TE_00003017#Unknown
TE_00007423#Unknown	NO	TE_00007423#DNA/hAT_MITE	TE_00007423#DNA/PIF-Harbinger	2	TE_00007423#DNA/PIF-Harbinger
TE_00003135#mixture	YES	TE_00003135#DNA/hAT_MITE	TE_00003135#LINE/L1	1	TE_00003135#mixture
TE_00004673#Unknown	NO	TE_00004673#LTR/Gypsy	TE_00004673#LTR/Gypsy	2	TE_00004673#LTR/Gypsy
TE_00004100#Unknown	NO	TE_00004100#DNA/hAT_MITE	TE_00004100#Unknown	2	TE_00004100#Unknown
TE_00003586#Unknown	NO	TE_00003586#DNA/hAT_MITE	TE_00003586#Unknown	2	TE_00003586#Unknown
TE_00002907#Unknown	NO	TE_00002907#DNA/hAT_MITE	TE_00002907#Unknown	2	TE_00002907#Unknown
TE_00009060#LTR/Copia/SIRE	YES	TE_00009060#LTR/Gypsy	TE_00009060#LTR/Copia	3	TE_00009060#LTR/Copia/SIRE
TE_00004642#Unknown	NO	TE_00004642#DNA/hAT_MITE	TE_00004642#Unknown	2	TE_00004642#Unknown
TE_00010212#Unknown	NO	TE_00010212#DNA/hAT_MITE	TE_00010212#Unknown	2	TE_00010212#Unknown
TE_00010296#Unknown	NO	TE_00010296#DNA/hAT_MITE	TE_00010296#Unknown	2	TE_00010296#Unknown
TE_00010291#LTR/Gypsy/Retand	YES	TE_00010291#DNA/hAT_MITE	TE_00010291#LTR/Gypsy	2	TE_00010291#LTR/Gypsy/Retand
TE_00003820#Unknown	NO	TE_00003820#DNA/hAT_MITE	TE_00003820#Unknown	2	TE_00003820#Unknown
TE_00008783#Unknown	NO	TE_00008783#LTR/Gypsy	TE_00008783#Unknown	2	TE_00008783#Unknown
TE_00006735#Unknown	NO	TE_00006735#DNA/hAT_MITE	TE_00006735#RC/Helitron	0	TE_00006735#Unknown
TE_00010116#Unknown	NO	TE_00010116#LTR/Gypsy	TE_00010116#Unknown	2	TE_00010116#Unknown
TE_00009741#Unknown	NO	TE_00009741#DNA/hAT_nMITE	TE_00009741#Unknown	2	TE_00009741#Unknown
TE_00008730#Unknown	NO	TE_00008730#DNA/hAT_MITE	TE_00008730#Unknown	2	TE_00008730#Unknown
TE_00004510#Unknown	NO	TE_00004510#LTR/Gypsy	TE_00004510#Unknown	2	TE_00004510#Unknown
TE_00002948#Unknown	NO	TE_00002948#LTR/Gypsy	TE_00002948#Unknown	2	TE_00002948#Unknown
TE_00003259#Unknown	NO	TE_00003259#LTR/Gypsy	TE_00003259#Unknown	2	TE_00003259#Unknown
TE_00004709#Unknown	NO	TE_00004709#LTR/Gypsy	TE_00004709#Unknown	2	TE_00004709#Unknown
TE_00007308#LINE	YES	TE_00007308#LTR/Gypsy	TE_00007308#LINE	2	TE_00007308#LINE
TE_00008433#Unknown	NO	TE_00008433#LTR/Gypsy	TE_00008433#Unknown	2	TE_00008433#Unknown
TE_00004238#Unknown	NO	TE_00004238#LTR/Gypsy	TE_00004238#Unknown	2	TE_00004238#Unknown
TE_00008683#LTR/Copia/Ivana	YES	TE_00008683#LTR/Gypsy	TE_00008683#LTR/Copia	3	TE_00008683#LTR/Copia/Ivana
TE_00004381#LTR/Copia/Ivana	YES	TE_00004381#LTR/Gypsy	TE_00004381#LTR/Copia	3	TE_00004381#LTR/Copia/Ivana
TE_00010404#Unknown	NO	TE_00010404#LTR/Gypsy	TE_00010404#SINE	0	TE_00010404#Unknown
TE_00007096#Unknown	NO	TE_00007096#LTR/Gypsy	TE_00007096#LINE/L1	0	TE_00007096#Unknown
TE_00008877#Unknown	NO	TE_00008877#LTR/Gypsy	TE_00008877#SINE	0	TE_00008877#Unknown
TE_00008517#Unknown	NO	TE_00008517#LTR/Gypsy	TE_00008517#SINE	0	TE_00008517#Unknown
TE_00005450#Unknown	NO	TE_00005450#LTR/Gypsy	TE_00005450#SINE	0	TE_00005450#Unknown
TE_00004278#Unknown	NO	TE_00004278#LTR/Copia	TE_00004278#Unknown	2	TE_00004278#Unknown
TE_00001893#Unknown	NO	TE_00001893#DNA/TcMar_nMITE	TE_00001893#Unknown	2	TE_00001893#Unknown
TE_00000523#Unknown	NO	TE_00000523#DNA/Mutator_nMITE	TE_00000523#Unknown	2	TE_00000523#Unknown
TE_00001347#Unknown	NO	TE_00001347#LTR/Gypsy	TE_00001347#SINE	0	TE_00001347#Unknown
TE_00009862#LTR/Gypsy/Ogre	YES	TE_00009862#DNA/TcMar_nMITE	TE_00009862#LINE/L1	1	TE_00009862#LTR/Gypsy/Ogre
TE_00010024#Unknown	NO	TE_00010024#DNA/hAT_nMITE	TE_00010024#LINE/RTE-BovB	0	TE_00010024#Unknown
TE_00010288#LTR/Gypsy/Ogre	YES	TE_00010288#LTR/Copia	TE_00010288#LTR/Gypsy	3	TE_00010288#LTR/Gypsy/Ogre
TE_00002804#Unknown	NO	TE_00002804#LTR/Gypsy	TE_00002804#Unknown	2	TE_00002804#Unknown
TE_00007525#Unknown	NO	TE_00007525#DNA/hAT_nMITE	TE_00007525#LINE/L1	0	TE_00007525#Unknown
TE_00008959#LTR/mixture	YES	TE_00008959#LTR/Gypsy	TE_00008959#LTR	3	TE_00008959#LTR/mixture
TE_00006837#LTR/Gypsy/Ogre	YES	TE_00006837#LTR/Gypsy	TE_00006837#LTR/Gypsy	3	TE_00006837#LTR/Gypsy/Ogre
TE_00005772#Unknown	NO	TE_00005772#DNA/hAT_nMITE	TE_00005772#Unknown	2	TE_00005772#Unknown
TE_00009233#Unknown	NO	TE_00009233#DNA/hAT_nMITE	TE_00009233#Unknown	2	TE_00009233#Unknown
TE_00010265#Unknown	NO	TE_00010265#LTR/Gypsy	TE_00010265#Unknown	2	TE_00010265#Unknown
TE_00007160#Unknown	NO	TE_00007160#DNA/hAT_nMITE	TE_00007160#Unknown	2	TE_00007160#Unknown
TE_00003731#Unknown	NO	TE_00003731#LTR/Gypsy	TE_00003731#Unknown	2	TE_00003731#Unknown
TE_00008437#Unknown	NO	TE_00008437#DNA/hAT_nMITE	TE_00008437#Unknown	2	TE_00008437#Unknown
TE_00008991#LTR/Gypsy/Ogre	YES	TE_00008991#LTR/Gypsy	TE_00008991#LTR/Gypsy	3	TE_00008991#LTR/Gypsy/Ogre
TE_00007476#Unknown	NO	TE_00007476#LTR/Gypsy	TE_00007476#Unknown	2	TE_00007476#Unknown
TE_00009785#LINE	YES	TE_00009785#LTR/Gypsy	TE_00009785#LINE/RTE-BovB	2	TE_00009785#LINE
TE_00004809#LTR/Copia/Ikeros	YES	TE_00004809#LTR/Gypsy	TE_00004809#LTR/Copia	3	TE_00004809#LTR/Copia/Ikeros
TE_00009107#Unknown	NO	TE_00009107#LTR/Gypsy	TE_00009107#LINE/L1	0	TE_00009107#Unknown
TE_00009618#Unknown	NO	TE_00009618#LTR/Gypsy	TE_00009618#Unknown	2	TE_00009618#Unknown
TE_00005622#Unknown	NO	TE_00005622#LTR/Gypsy	TE_00005622#Unknown	2	TE_00005622#Unknown
TE_00004585#LTR/Gypsy/Retand	YES	TE_00004585#LTR/Gypsy	TE_00004585#LTR/Gypsy	3	TE_00004585#LTR/Gypsy/Retand
TE_00008833#Unknown	NO	TE_00008833#DNA/hAT_nMITE	TE_00008833#Unknown	2	TE_00008833#Unknown
TE_00010063#Unknown	NO	TE_00010063#LTR/Gypsy	TE_00010063#Unknown	2	TE_00010063#Unknown
TE_00003301#Unknown	NO	TE_00003301#LTR/Gypsy	TE_00003301#Unknown	2	TE_00003301#Unknown
TE_00003743#Unknown	NO	TE_00003743#LTR/Gypsy	TE_00003743#DNA/CMC-EnSpm	0	TE_00003743#Unknown
TE_00002978#TIR/EnSpm_CACTA	YES	TE_00002978#DNA/hAT_nMITE	TE_00002978#DNA/CMC-EnSpm	2	TE_00002978#DNA/CMC-EnSpm
TE_00002237#LTR/Gypsy/Retand	YES	TE_00002237#LTR/Gypsy	TE_00002237#LTR/Gypsy	3	TE_00002237#LTR/Gypsy/Retand
TE_00010175#LTR/Gypsy/Retand	YES	TE_00010175#LTR/Gypsy	TE_00010175#Unknown	2	TE_00010175#LTR/Gypsy/Retand
TE_00006123#Unknown	NO	TE_00006123#LTR/Gypsy	TE_00006123#Unknown	2	TE_00006123#Unknown
TE_00004108#Unknown	NO	TE_00004108#DNA/hAT_nMITE	TE_00004108#Unknown	2	TE_00004108#Unknown
TE_00010068#LTR/Gypsy/Retand	YES	TE_00010068#DNA/hAT_nMITE	TE_00010068#LTR/Gypsy	2	TE_00010068#LTR/Gypsy/Retand
TE_00009800#TIR/MuDR_Mutator	YES	TE_00009800#DNA/hAT_nMITE	TE_00009800#DNA/MULE-MuDR	2	TE_00009800#DNA/MULE-MuDR
TE_00008914#LTR/Gypsy/Retand	YES	TE_00008914#LTR/Gypsy	TE_00008914#LTR/Gypsy	3	TE_00008914#LTR/Gypsy/Retand
TE_00003036#Unknown	NO	TE_00003036#DNA/hAT_MITE	TE_00003036#LTR/Gypsy	0	TE_00003036#Unknown
TE_00008868#Unknown	NO	TE_00008868#DNA/hAT_MITE	TE_00008868#Unknown	2	TE_00008868#Unknown
TE_00001456#Unknown	NO	TE_00001456#LTR/Gypsy	TE_00001456#Unknown	2	TE_00001456#Unknown
TE_00006164#Unknown	NO	TE_00006164#DNA/hAT_MITE	TE_00006164#Unknown	2	TE_00006164#Unknown
TE_00009852#Unknown	NO	TE_00009852#DNA/hAT_MITE	TE_00009852#Unknown	2	TE_00009852#Unknown
TE_00009920#LTR/Gypsy/Retand	YES	TE_00009920#DNA/hAT_MITE	TE_00009920#LTR/Gypsy	2	TE_00009920#LTR/Gypsy/Retand
TE_00009483#Unknown	NO	TE_00009483#DNA/hAT_MITE	TE_00009483#LTR/Gypsy	0	TE_00009483#Unknown
TE_00007435#LTR/Gypsy/Retand	YES	TE_00007435#DNA/hAT_MITE	TE_00007435#LTR/Gypsy	2	TE_00007435#LTR/Gypsy/Retand
TE_00003337#LTR/Gypsy/Retand	YES	TE_00003337#LTR/Gypsy	TE_00003337#LTR/Copia	3	TE_00003337#LTR/Gypsy/Retand
TE_00009202#LTR/Gypsy/Retand	YES	TE_00009202#DNA/hAT_MITE	TE_00009202#LTR/Gypsy	2	TE_00009202#LTR/Gypsy/Retand
TE_00007549#Unknown	NO	TE_00007549#LTR/Gypsy	TE_00007549#RC/Helitron	0	TE_00007549#Unknown
TE_00010160#Unknown	NO	TE_00010160#DNA/hAT_MITE	TE_00010160#DNA/Academ-1	2	TE_00010160#DNA/Academ-1
TE_00007249#Unknown	NO	TE_00007249#LTR/Gypsy	TE_00007249#LINE/L1	0	TE_00007249#Unknown
TE_00002496#Unknown	NO	TE_00002496#DNA/hAT_MITE	TE_00002496#Unknown	2	TE_00002496#Unknown
TE_00005094#Unknown	NO	TE_00005094#LTR/Gypsy	TE_00005094#Unknown	2	TE_00005094#Unknown
TE_00005445#Unknown	NO	TE_00005445#LTR/Gypsy	TE_00005445#Unknown	2	TE_00005445#Unknown
TE_00009907#Unknown	NO	TE_00009907#LTR/Gypsy	TE_00009907#Unknown	2	TE_00009907#Unknown
TE_00002494#Unknown	NO	TE_00002494#LTR/Gypsy	TE_00002494#Unknown	2	TE_00002494#Unknown
TE_00005953#Unknown	NO	TE_00005953#LTR/Gypsy	TE_00005953#Unknown	2	TE_00005953#Unknown
TE_00008752#Unknown	NO	TE_00008752#LTR/Copia	TE_00008752#LTR/Gypsy	2	TE_00008752#LTR/Gypsy
TE_00009908#LTR/Gypsy/Athila	YES	TE_00009908#DNA/hAT_MITE	TE_00009908#LTR/Gypsy	2	TE_00009908#LTR/Gypsy/Athila
TE_00000867#Unknown	NO	TE_00000867#LTR/Gypsy	TE_00000867#Unknown	2	TE_00000867#Unknown
TE_00004735#Unknown	NO	TE_00004735#LTR/Copia	TE_00004735#Unknown	2	TE_00004735#Unknown
TE_00007641#Unknown	NO	TE_00007641#LTR/Gypsy	TE_00007641#LTR/Gypsy	2	TE_00007641#LTR/Gypsy
TE_00003257#LTR/Gypsy/Reina	YES	TE_00003257#LTR/Gypsy	TE_00003257#LTR	3	TE_00003257#LTR/Gypsy/Reina
TE_00008377#Unknown	NO	TE_00008377#LTR/Gypsy	TE_00008377#Unknown	2	TE_00008377#Unknown
TE_00007537#LTR/Gypsy/Athila	YES	TE_00007537#LTR/Gypsy	TE_00007537#LTR/Gypsy	3	TE_00007537#LTR/Gypsy/Athila
TE_00009558#Unknown	NO	TE_00009558#LTR/Gypsy	TE_00009558#Unknown	2	TE_00009558#Unknown
TE_00004042#LINE	YES	TE_00004042#DNA/hAT_MITE	TE_00004042#LINE/L1	2	TE_00004042#LINE
TE_00001394#Unknown	NO	TE_00001394#DNA/hAT_MITE	TE_00001394#Unknown	2	TE_00001394#Unknown
TE_00010317#Unknown	NO	TE_00010317#LTR/Gypsy	TE_00010317#Unknown	2	TE_00010317#Unknown
TE_00008324#Unknown	NO	TE_00008324#DNA/hAT_MITE	TE_00008324#Unknown	2	TE_00008324#Unknown
TE_00006300#Unknown	NO	TE_00006300#DNA/hAT_MITE	TE_00006300#LTR/Gypsy	0	TE_00006300#Unknown
TE_00005867#LTR/Gypsy/Athila	YES	TE_00005867#DNA/hAT_MITE	TE_00005867#LTR/Gypsy	2	TE_00005867#LTR/Gypsy/Athila
TE_00009861#Unknown	NO	TE_00009861#LTR/Gypsy	TE_00009861#LTR/Gypsy	2	TE_00009861#LTR/Gypsy
TE_00002842#Unknown	NO	TE_00002842#DNA/hAT_nMITE	TE_00002842#Unknown	2	TE_00002842#Unknown
TE_00002926#LTR/Gypsy/Ogre	YES	TE_00002926#LTR/Gypsy	TE_00002926#LTR/Gypsy	3	TE_00002926#LTR/Gypsy/Ogre
TE_00006202#Unknown	NO	TE_00006202#DNA/hAT_MITE	TE_00006202#Unknown	2	TE_00006202#Unknown
TE_00000406#Unknown	NO	TE_00000406#DNA/TcMar_nMITE	TE_00000406#Unknown	2	TE_00000406#Unknown
TE_00005385#Unknown	NO	TE_00005385#DNA/Mutator_nMITE	TE_00005385#Unknown	2	TE_00005385#Unknown
TE_00010122#TIR/hAT	YES	TE_00010122#LTR/Gypsy	TE_00010122#DNA/hAT-Tag1	1	TE_00010122#TIR/hAT
TE_00003676#Unknown	NO	TE_00003676#DNA/TcMar_nMITE	TE_00003676#Unknown	2	TE_00003676#Unknown
TE_00009697#LTR/Gypsy/Ogre	YES	TE_00009697#LTR/Gypsy	TE_00009697#LTR/Gypsy	3	TE_00009697#LTR/Gypsy/Ogre
TE_00007692#Unknown	NO	TE_00007692#DNA/hAT_nMITE	TE_00007692#Unknown	2	TE_00007692#Unknown
TE_00000654#Unknown	NO	TE_00000654#LTR/Gypsy	TE_00000654#Unknown	2	TE_00000654#Unknown
TE_00001933#Unknown	NO	TE_00001933#LTR/Gypsy	TE_00001933#Unknown	2	TE_00001933#Unknown
TE_00010315#Unknown	NO	TE_00010315#LTR/Gypsy	TE_00010315#LTR/Gypsy	2	TE_00010315#LTR/Gypsy
TE_00010348#Unknown	NO	TE_00010348#LTR/Gypsy	TE_00010348#Unknown	2	TE_00010348#Unknown
TE_00001198#Unknown	NO	TE_00001198#LTR/Gypsy	TE_00001198#Unknown	2	TE_00001198#Unknown
TE_00008489#LTR/Copia/Ikeros	YES	TE_00008489#LTR/Gypsy	TE_00008489#LTR/Copia	3	TE_00008489#LTR/Copia/Ikeros
TE_00010154#LINE	YES	TE_00010154#LTR/Gypsy	TE_00010154#LINE/L1	2	TE_00010154#LINE
TE_00009603#Unknown	NO	TE_00009603#LTR/Gypsy	TE_00009603#Unknown	2	TE_00009603#Unknown
TE_00001744#Unknown	NO	TE_00001744#DNA/hAT_nMITE	TE_00001744#Unknown	2	TE_00001744#Unknown
TE_00009230#Unknown	NO	TE_00009230#LTR/Gypsy	TE_00009230#LINE/RTE-BovB	0	TE_00009230#Unknown
TE_00002590#Unknown	NO	TE_00002590#LTR/Gypsy	TE_00002590#Unknown	2	TE_00002590#Unknown
TE_00007359#LTR/Gypsy/Tekay	YES	TE_00007359#LTR/Gypsy	TE_00007359#LTR/Gypsy	3	TE_00007359#LTR/Gypsy/Tekay
TE_00007880#Unknown	NO	TE_00007880#LTR/Gypsy	TE_00007880#LINE/L1	0	TE_00007880#Unknown
TE_00010343#Unknown	NO	TE_00010343#LTR/Gypsy	TE_00010343#snRNA	0	TE_00010343#Unknown
TE_00010248#LTR/Gypsy/Reina	YES	TE_00010248#LTR/Gypsy	TE_00010248#LTR/Gypsy	3	TE_00010248#LTR/Gypsy/Reina
TE_00007369#Unknown	NO	TE_00007369#LTR/Gypsy	TE_00007369#Unknown	2	TE_00007369#Unknown
TE_00002469#Unknown	NO	TE_00002469#DNA/hAT_nMITE	TE_00002469#Unknown	2	TE_00002469#Unknown
TE_00008695#Unknown	NO	TE_00008695#DNA/hAT_nMITE	TE_00008695#Unknown	2	TE_00008695#Unknown
TE_00002440#Unknown	NO	TE_00002440#LTR/Gypsy	TE_00002440#Unknown	2	TE_00002440#Unknown
TE_00003766#Unknown	NO	TE_00003766#DNA/hAT_nMITE	TE_00003766#Unknown	2	TE_00003766#Unknown
TE_00009508#Unknown	NO	TE_00009508#DNA/hAT_nMITE	TE_00009508#Unknown	2	TE_00009508#Unknown
TE_00008040#Unknown	NO	TE_00008040#DNA/hAT_nMITE	TE_00008040#Unknown	2	TE_00008040#Unknown
TE_00009678#Unknown	NO	TE_00009678#LTR/Gypsy	TE_00009678#LTR	2	TE_00009678#LTR
TE_00004236#Unknown	NO	TE_00004236#DNA/hAT_nMITE	TE_00004236#Unknown	2	TE_00004236#Unknown
TE_00003272#Unknown	NO	TE_00003272#DNA/hAT_nMITE	TE_00003272#Unknown	2	TE_00003272#Unknown
TE_00004769#Unknown	NO	TE_00004769#DNA/hAT_nMITE	TE_00004769#LTR	0	TE_00004769#Unknown
TE_00002951#Unknown	NO	TE_00002951#DNA/hAT_nMITE	TE_00002951#Unknown	2	TE_00002951#Unknown
TE_00010402#LTR/Copia/SIRE	YES	TE_00010402#LTR/Gypsy	TE_00010402#LTR/Copia	3	TE_00010402#LTR/Copia/SIRE
TE_00006558#Unknown	NO	TE_00006558#LTR/Gypsy	TE_00006558#Unknown	2	TE_00006558#Unknown
TE_00010202#TIR/MuDR_Mutator	YES	TE_00010202#DNA/hAT_MITE	TE_00010202#Unknown	1	TE_00010202#TIR/MuDR_Mutator
TE_00003904#Unknown	NO	TE_00003904#LTR/Copia	TE_00003904#LTR/Copia	2	TE_00003904#LTR/Copia
TE_00002945#LTR/Gypsy/Retand	YES	TE_00002945#DNA/hAT_MITE	TE_00002945#LTR/Gypsy	2	TE_00002945#LTR/Gypsy/Retand
TE_00009565#LTR/Gypsy/Tekay	YES	TE_00009565#LTR/Gypsy	TE_00009565#LTR/Gypsy	3	TE_00009565#LTR/Gypsy/Tekay
TE_00003849#Unknown	NO	TE_00003849#DNA/hAT_MITE	TE_00003849#Unknown	2	TE_00003849#Unknown
TE_00003207#Unknown	NO	TE_00003207#LTR/Copia	TE_00003207#DNA/IS3EU	0	TE_00003207#Unknown
TE_00006888#Unknown	NO	TE_00006888#LTR/Gypsy	TE_00006888#Unknown	2	TE_00006888#Unknown
TE_00004389#Unknown	NO	TE_00004389#LTR/Gypsy	TE_00004389#Unknown	2	TE_00004389#Unknown
TE_00004454#Unknown	NO	TE_00004454#LTR/Gypsy	TE_00004454#LINE/L1	0	TE_00004454#Unknown
TE_00002528#Unknown	NO	TE_00002528#LTR/Gypsy	TE_00002528#Unknown	2	TE_00002528#Unknown
TE_00000443#Unknown	NO	TE_00000443#LTR/Gypsy	TE_00000443#Unknown	2	TE_00000443#Unknown
TE_00009463#Unknown	NO	TE_00009463#DNA/hAT_MITE	TE_00009463#Unknown	2	TE_00009463#Unknown
TE_00010218#Unknown	NO	TE_00010218#LTR/Gypsy	TE_00010218#DNA/TcMar	0	TE_00010218#Unknown
TE_00003791#Unknown	NO	TE_00003791#LTR/Gypsy	TE_00003791#Unknown	2	TE_00003791#Unknown
TE_00004024#Unknown	NO	TE_00004024#LTR/Gypsy	TE_00004024#Unknown	2	TE_00004024#Unknown
TE_00006973#Unknown	NO	TE_00006973#LTR/Gypsy	TE_00006973#Unknown	2	TE_00006973#Unknown
TE_00008453#Unknown	NO	TE_00008453#LTR/Gypsy	TE_00008453#Unknown	2	TE_00008453#Unknown
TE_00008243#Unknown	NO	TE_00008243#LTR/Gypsy	TE_00008243#Unknown	2	TE_00008243#Unknown
TE_00003685#LINE	YES	TE_00003685#LTR/Gypsy	TE_00003685#LINE/L1	2	TE_00003685#LINE
TE_00007855#Unknown	NO	TE_00007855#DNA/hAT_MITE	TE_00007855#LINE/L1	0	TE_00007855#Unknown
TE_00000882#Unknown	NO	TE_00000882#DNA/hAT_MITE	TE_00000882#Unknown	2	TE_00000882#Unknown
TE_00000793#Unknown	NO	TE_00000793#LTR/Gypsy	TE_00000793#Unknown	2	TE_00000793#Unknown
TE_00002877#LINE	YES	TE_00002877#LTR/Gypsy	TE_00002877#LINE/L1	2	TE_00002877#LINE
TE_00003968#Unknown	NO	TE_00003968#DNA/hAT_MITE	TE_00003968#Unknown	2	TE_00003968#Unknown
TE_00002839#Unknown	NO	TE_00002839#DNA/hAT_MITE	TE_00002839#Unknown	2	TE_00002839#Unknown
TE_00003851#Unknown	NO	TE_00003851#LTR/Gypsy	TE_00003851#Unknown	2	TE_00003851#Unknown
TE_00003200#Unknown	NO	TE_00003200#DNA/hAT_MITE	TE_00003200#Unknown	2	TE_00003200#Unknown
TE_00008323#Unknown	NO	TE_00008323#DNA/hAT_MITE	TE_00008323#Unknown	2	TE_00008323#Unknown
TE_00002381#LINE	YES	TE_00002381#LTR/Gypsy	TE_00002381#LINE/RTE-BovB	2	TE_00002381#LINE
TE_00009806#LINE	YES	TE_00009806#LTR/Gypsy	TE_00009806#LINE/RTE-BovB	2	TE_00009806#LINE
TE_00008620#LINE	YES	TE_00008620#LTR/Gypsy	TE_00008620#LINE/RTE-BovB	2	TE_00008620#LINE
TE_00002708#Unknown	NO	TE_00002708#LTR/Gypsy	TE_00002708#LINE	0	TE_00002708#Unknown
TE_00004406#LTR/Gypsy/Ogre	YES	TE_00004406#LTR/Gypsy	TE_00004406#LTR/Gypsy	3	TE_00004406#LTR/Gypsy/Ogre
TE_00010316#LTR/Copia/mixture	YES	TE_00010316#LTR/Gypsy	TE_00010316#LTR/Copia	3	TE_00010316#LTR/Copia/mixture
TE_00007443#Unknown	NO	TE_00007443#DNA/hAT_MITE	TE_00007443#Unknown	2	TE_00007443#Unknown
TE_00002638#Unknown	NO	TE_00002638#LTR/Gypsy	TE_00002638#Unknown	2	TE_00002638#Unknown
TE_00006436#Unknown	NO	TE_00006436#DNA/hAT_MITE	TE_00006436#DNA/hAT-Ac	2	TE_00006436#DNA/hAT-Ac
TE_00004020#LINE	YES	TE_00004020#LTR/Gypsy	TE_00004020#LINE/L1	2	TE_00004020#LINE
TE_00009254#Unknown	NO	TE_00009254#LTR/Gypsy	TE_00009254#Unknown	2	TE_00009254#Unknown
TE_00003320#Unknown	NO	TE_00003320#LTR/Gypsy	TE_00003320#Unknown	2	TE_00003320#Unknown
TE_00009072#Unknown	NO	TE_00009072#LTR/Gypsy	TE_00009072#Unknown	2	TE_00009072#Unknown
TE_00009315#Unknown	NO	TE_00009315#LTR/Gypsy	TE_00009315#Unknown	2	TE_00009315#Unknown
TE_00007775#Unknown	NO	TE_00007775#LTR/Gypsy	TE_00007775#LINE/L1	0	TE_00007775#Unknown
TE_00002655#Unknown	NO	TE_00002655#DNA/hAT_MITE	TE_00002655#Unknown	2	TE_00002655#Unknown
TE_00006495#Unknown	NO	TE_00006495#LTR/Gypsy	TE_00006495#Unknown	2	TE_00006495#Unknown
TE_00002823#Unknown	NO	TE_00002823#LTR/Copia	TE_00002823#Unknown	2	TE_00002823#Unknown
TE_00006852#TIR/MuDR_Mutator	YES	TE_00006852#DNA/hAT_MITE	TE_00006852#DNA/MULE-MuDR	2	TE_00006852#DNA/MULE-MuDR
TE_00009582#Unknown	NO	TE_00009582#LTR/Gypsy	TE_00009582#Unknown	2	TE_00009582#Unknown
TE_00004555#Unknown	NO	TE_00004555#LTR/Copia	TE_00004555#LINE/L1	0	TE_00004555#Unknown
TE_00006301#Unknown	NO	TE_00006301#LTR/Gypsy	TE_00006301#LTR/Gypsy	2	TE_00006301#LTR/Gypsy
TE_00010110#Unknown	NO	TE_00010110#LTR/Gypsy	TE_00010110#Unknown	2	TE_00010110#Unknown
TE_00007741#Unknown	NO	TE_00007741#DNA/hAT_MITE	TE_00007741#Unknown	2	TE_00007741#Unknown
TE_00005543#Unknown	NO	TE_00005543#DNA/hAT_MITE	TE_00005543#Unknown	2	TE_00005543#Unknown
TE_00004609#Unknown	NO	TE_00004609#LTR/Gypsy	TE_00004609#PLE/Chlamys	0	TE_00004609#Unknown
TE_00007721#LTR/Gypsy/Athila	YES	TE_00007721#DNA/hAT_nMITE	TE_00007721#LTR/Gypsy	2	TE_00007721#LTR/Gypsy/Athila
TE_00010255#Unknown	NO	TE_00010255#DNA/hAT_MITE	TE_00010255#Unknown	2	TE_00010255#Unknown
TE_00008928#Unknown	NO	TE_00008928#DNA/TcMar_nMITE	TE_00008928#Unknown	2	TE_00008928#Unknown
TE_00000551#Unknown	NO	TE_00000551#LTR/Gypsy	TE_00000551#Unknown	2	TE_00000551#Unknown
TE_00007578#LTR/Copia/Bianca	YES	TE_00007578#DNA/Mutator_nMITE	TE_00007578#LTR/Copia	2	TE_00007578#LTR/Copia/Bianca
TE_00003018#LTR/Gypsy/mixture	YES	TE_00003018#DNA/TcMar_nMITE	TE_00003018#LTR/Gypsy	2	TE_00003018#LTR/Gypsy/mixture
TE_00006916#Unknown	NO	TE_00006916#DNA/hAT_nMITE	TE_00006916#Unknown	2	TE_00006916#Unknown
TE_00001429#Unknown	NO	TE_00001429#DNA/hAT_nMITE	TE_00001429#Unknown	2	TE_00001429#Unknown
TE_00007330#Unknown	NO	TE_00007330#DNA/hAT_nMITE	TE_00007330#LTR/Copia	0	TE_00007330#Unknown
TE_00006387#Unknown	NO	TE_00006387#LTR/Gypsy	TE_00006387#Unknown	2	TE_00006387#Unknown
TE_00004776#Unknown	NO	TE_00004776#DNA/hAT_nMITE	TE_00004776#Unknown	2	TE_00004776#Unknown
TE_00000434#Unknown	NO	TE_00000434#LTR/Gypsy	TE_00000434#Unknown	2	TE_00000434#Unknown
TE_00008700#Unknown	NO	TE_00008700#DNA/hAT_nMITE	TE_00008700#Unknown	2	TE_00008700#Unknown
TE_00007783#LINE	YES	TE_00007783#LTR/Gypsy	TE_00007783#LINE/L1	2	TE_00007783#LINE
TE_00007860#LTR/Gypsy/Athila	YES	TE_00007860#LTR/Gypsy	TE_00007860#LTR/Gypsy	3	TE_00007860#LTR/Gypsy/Athila
TE_00008575#Unknown	NO	TE_00008575#LTR/Gypsy	TE_00008575#Unknown	2	TE_00008575#Unknown
TE_00003074#LTR/Gypsy/Reina	YES	TE_00003074#LTR/Gypsy	TE_00003074#Unknown	2	TE_00003074#LTR/Gypsy/Reina
TE_00007844#LTR/Copia/TAR	YES	TE_00007844#LTR/Gypsy	TE_00007844#LTR/Copia	3	TE_00007844#LTR/Copia/TAR
TE_00004418#LTR/Copia/TAR	YES	TE_00004418#LTR/Gypsy	TE_00004418#LTR/Copia	3	TE_00004418#LTR/Copia/TAR
